url,people,rate,type
https://leetcode.cn/problems/k-th-smallest-in-lexicographical-order,310,0.424,hard
https://leetcode.cn/problems/arithmetic-slices-ii-subsequence,219,0.544,hard
https://leetcode.cn/problems/poor-pigs,253,0.667,hard
https://leetcode.cn/problems/lfu-cache,749,0.472,hard
https://leetcode.cn/problems/optimal-account-balancing,46,0.549,hard
https://leetcode.cn/problems/count-the-repetitions,266,0.417,hard
https://leetcode.cn/problems/encode-string-with-shortest-length,46,0.592,hard
https://leetcode.cn/problems/concatenated-words,272,0.52,hard
https://leetcode.cn/problems/largest-palindrome-product,179,0.623,hard
https://leetcode.cn/problems/sliding-window-median,537,0.429,hard
https://leetcode.cn/problems/smallest-good-base,152,0.588,hard
https://leetcode.cn/problems/zuma-game,188,0.472,hard
https://leetcode.cn/problems/robot-room-cleaner,40,0.739,hard
https://leetcode.cn/problems/reverse-pairs,424,0.369,hard
https://leetcode.cn/problems/the-maze-iii,97,0.442,hard
https://leetcode.cn/problems/ipo,452,0.452,hard
https://leetcode.cn/problems/freedom-trail,404,0.532,hard
https://leetcode.cn/problems/super-washing-machines,218,0.512,hard
https://leetcode.cn/problems/word-abbreviation,43,0.603,hard
https://leetcode.cn/problems/remove-boxes,150,0.608,hard
https://leetcode.cn/problems/split-array-with-equal-sum,54,0.392,hard
https://leetcode.cn/problems/student-attendance-record-ii,354,0.58,hard
https://leetcode.cn/problems/find-the-closest-palindrome,263,0.305,hard
https://leetcode.cn/problems/maximum-vacation-days,42,0.541,hard
https://leetcode.cn/problems/median-employee-salary,280,0.571,hard
https://leetcode.cn/problems/find-median-given-frequency-of-numbers,159,0.467,hard
https://leetcode.cn/problems/find-cumulative-salary-of-an-employee,199,0.447,hard
https://leetcode.cn/problems/erect-the-fence,140,0.603,hard
https://leetcode.cn/problems/design-in-memory-file-system,58,0.439,hard
https://leetcode.cn/problems/tag-validator,196,0.52,hard
https://leetcode.cn/problems/non-negative-integers-without-consecutive-ones,332,0.502,hard
https://leetcode.cn/problems/human-traffic-of-stadium,645,0.481,hard
https://leetcode.cn/problems/average-salary-departments-vs-company,160,0.423,hard
https://leetcode.cn/problems/students-report-by-geography,95,0.616,hard
https://leetcode.cn/problems/k-inverse-pairs-array,220,0.508,hard
https://leetcode.cn/problems/course-schedule-iii,338,0.485,hard
https://leetcode.cn/problems/design-excel-sum-formula,49,0.338,hard
https://leetcode.cn/problems/smallest-range-covering-elements-from-k-lists,326,0.611,hard
https://leetcode.cn/problems/decode-ways-ii,330,0.371,hard
https://leetcode.cn/problems/design-search-autocomplete-system,99,0.56,hard
https://leetcode.cn/problems/maximum-average-subarray-ii,41,0.45,hard
https://leetcode.cn/problems/coin-path,37,0.342,hard
https://leetcode.cn/problems/remove-9,40,0.642,hard
https://leetcode.cn/problems/strange-printer,246,0.654,hard
https://leetcode.cn/problems/kth-smallest-number-in-multiplication-table,281,0.586,hard
https://leetcode.cn/problems/cut-off-trees-for-golf-event,219,0.52,hard
https://leetcode.cn/problems/24-game,368,0.538,hard
https://leetcode.cn/problems/k-empty-slots,77,0.467,hard
https://leetcode.cn/problems/redundant-connection-ii,390,0.423,hard
https://leetcode.cn/problems/maximum-sum-of-3-non-overlapping-subarrays,351,0.586,hard
https://leetcode.cn/problems/stickers-to-spell-word,214,0.583,hard
https://leetcode.cn/problems/falling-squares,245,0.547,hard
https://leetcode.cn/problems/random-pick-with-blacklist,452,0.435,hard
https://leetcode.cn/problems/number-of-distinct-islands-ii,47,0.56,hard
https://leetcode.cn/problems/range-module,253,0.557,hard
https://leetcode.cn/problems/max-stack,112,0.434,hard
https://leetcode.cn/problems/find-k-th-smallest-pair-distance,288,0.471,hard
https://leetcode.cn/problems/number-of-atoms,484,0.553,hard
https://leetcode.cn/problems/minimum-window-subsequence,83,0.426,hard
https://leetcode.cn/problems/count-different-palindromic-subsequences,130,0.63,hard
https://leetcode.cn/problems/my-calendar-iii,251,0.709,hard
https://leetcode.cn/problems/parse-lisp-expression,159,0.662,hard
https://leetcode.cn/problems/cherry-pickup,149,0.507,hard
https://leetcode.cn/problems/prefix-and-suffix-search,259,0.438,hard
https://leetcode.cn/problems/contain-virus,142,0.689,hard
https://leetcode.cn/problems/cracking-the-safe,153,0.748,hard
https://leetcode.cn/problems/set-intersection-size-at-least-two,201,0.56,hard
https://leetcode.cn/problems/employee-free-time,81,0.703,hard
https://leetcode.cn/problems/special-binary-string,153,0.751,hard
https://leetcode.cn/problems/couples-holding-hands,690,0.673,hard
https://leetcode.cn/problems/max-chunks-to-make-sorted-ii,398,0.588,hard
https://leetcode.cn/problems/basic-calculator-iv,44,0.574,hard
https://leetcode.cn/problems/basic-calculator-iii,216,0.534,hard
https://leetcode.cn/problems/sliding-puzzle,530,0.701,hard
https://leetcode.cn/problems/minimize-max-distance-to-gas-station,40,0.638,hard
https://leetcode.cn/problems/swim-in-rising-water,453,0.591,hard
https://leetcode.cn/problems/reaching-points,268,0.377,hard
https://leetcode.cn/problems/transform-to-chessboard,149,0.594,hard
https://leetcode.cn/problems/preimage-size-of-factorial-zeroes-function,293,0.486,hard
https://leetcode.cn/problems/smallest-rotation-with-highest-score,233,0.617,hard
https://leetcode.cn/problems/minimum-swaps-to-make-sequences-increasing,323,0.508,hard
https://leetcode.cn/problems/bricks-falling-when-hit,158,0.47,hard
https://leetcode.cn/problems/split-array-with-same-average,193,0.428,hard
https://leetcode.cn/problems/chalkboard-xor-game,157,0.726,hard
https://leetcode.cn/problems/bus-routes,422,0.445,hard
https://leetcode.cn/problems/race-car,73,0.453,hard
https://leetcode.cn/problems/making-a-large-island,601,0.473,hard
https://leetcode.cn/problems/count-unique-characters-of-all-substrings-of-a-given-string,382,0.685,hard
https://leetcode.cn/problems/consecutive-numbers-sum,385,0.461,hard
https://leetcode.cn/problems/sum-of-distances-in-tree,245,0.606,hard
https://leetcode.cn/problems/similar-string-groups,348,0.592,hard
https://leetcode.cn/problems/guess-the-word,71,0.364,hard
https://leetcode.cn/problems/shortest-path-visiting-all-nodes,241,0.672,hard
https://leetcode.cn/problems/rectangle-area-ii,185,0.627,hard
https://leetcode.cn/problems/k-similar-strings,251,0.467,hard
https://leetcode.cn/problems/minimum-cost-to-hire-k-workers,223,0.635,hard
https://leetcode.cn/problems/shortest-subarray-with-sum-at-least-k,396,0.269,hard
https://leetcode.cn/problems/shortest-path-to-get-all-keys,253,0.593,hard
https://leetcode.cn/problems/minimum-number-of-refueling-stops,379,0.434,hard
https://leetcode.cn/problems/nth-magical-number,226,0.401,hard
https://leetcode.cn/problems/profitable-schemes,242,0.546,hard
https://leetcode.cn/problems/reachable-nodes-in-subdivided-graph,148,0.638,hard
https://leetcode.cn/problems/super-egg-drop,477,0.308,hard
https://leetcode.cn/problems/sum-of-subsequence-widths,203,0.465,hard
https://leetcode.cn/problems/maximum-frequency-stack,328,0.639,hard
https://leetcode.cn/problems/orderly-queue,284,0.637,hard
https://leetcode.cn/problems/numbers-at-most-n-given-digit-set,416,0.471,hard
https://leetcode.cn/problems/valid-permutations-for-di-sequence,68,0.572,hard
https://leetcode.cn/problems/super-palindromes,85,0.322,hard
https://leetcode.cn/problems/cat-and-mouse,142,0.529,hard
https://leetcode.cn/problems/number-of-music-playlists,43,0.534,hard
https://leetcode.cn/problems/minimize-malware-spread,157,0.361,hard
https://leetcode.cn/problems/three-equal-parts,369,0.438,hard
https://leetcode.cn/problems/minimize-malware-spread-ii,84,0.438,hard
https://leetcode.cn/problems/stamping-the-sequence,44,0.434,hard
https://leetcode.cn/problems/distinct-subsequences-ii,287,0.532,hard
https://leetcode.cn/problems/find-the-shortest-superstring,81,0.481,hard
https://leetcode.cn/problems/largest-component-size-by-common-factor,187,0.511,hard
https://leetcode.cn/problems/tallest-billboard,84,0.473,hard
https://leetcode.cn/problems/delete-columns-to-make-sorted-iii,64,0.589,hard
https://leetcode.cn/problems/least-operators-to-express-number,42,0.466,hard
https://leetcode.cn/problems/binary-tree-cameras,666,0.524,hard
https://leetcode.cn/problems/equal-rational-numbers,55,0.416,hard
https://leetcode.cn/problems/odd-even-jump,95,0.484,hard
https://leetcode.cn/problems/unique-paths-iii,431,0.781,hard
https://leetcode.cn/problems/triples-with-bitwise-and-equal-to-zero,152,0.674,hard
https://leetcode.cn/problems/vertical-order-traversal-of-a-binary-tree,519,0.539,hard
https://leetcode.cn/problems/subarrays-with-k-different-integers,342,0.477,hard
https://leetcode.cn/problems/minimum-number-of-k-consecutive-bit-flips,291,0.541,hard
https://leetcode.cn/problems/number-of-squareful-arrays,146,0.511,hard
https://leetcode.cn/problems/minimum-cost-to-merge-stones,110,0.536,hard
https://leetcode.cn/problems/grid-illumination,284,0.448,hard
https://leetcode.cn/problems/numbers-with-repeated-digits,200,0.536,hard
https://leetcode.cn/problems/recover-a-tree-from-preorder-traversal,548,0.728,hard
https://leetcode.cn/problems/stream-of-characters,265,0.568,hard
https://leetcode.cn/problems/escape-a-large-maze,220,0.467,hard
https://leetcode.cn/problems/longest-duplicate-substring,245,0.355,hard
https://leetcode.cn/problems/number-of-valid-subarrays,62,0.742,hard
https://leetcode.cn/problems/digit-count-in-range,55,0.495,hard
https://leetcode.cn/problems/number-of-submatrices-that-sum-to-target,223,0.676,hard
https://leetcode.cn/problems/confusing-number-ii,53,0.499,hard
https://leetcode.cn/problems/shortest-common-supersequence,176,0.582,hard
https://leetcode.cn/problems/find-in-mountain-array,481,0.378,hard
https://leetcode.cn/problems/brace-expansion-ii,157,0.733,hard
https://leetcode.cn/problems/game-play-analysis-v,182,0.518,hard
https://leetcode.cn/problems/parsing-a-boolean-expression,576,0.685,hard
https://leetcode.cn/problems/divide-array-into-increasing-sequences,29,0.614,hard
https://leetcode.cn/problems/smallest-sufficient-team,155,0.606,hard
https://leetcode.cn/problems/user-purchase-platform,117,0.429,hard
https://leetcode.cn/problems/longest-chunked-palindrome-decomposition,368,0.588,hard
https://leetcode.cn/problems/string-transforms-into-another-string,35,0.379,hard
https://leetcode.cn/problems/online-majority-element-in-subarray,128,0.462,hard
https://leetcode.cn/problems/market-analysis-ii,139,0.506,hard
https://leetcode.cn/problems/last-substring-in-lexicographical-order,241,0.351,hard
https://leetcode.cn/problems/optimize-water-distribution-in-a-village,59,0.625,hard
https://leetcode.cn/problems/dinner-plate-stacks,161,0.396,hard
https://leetcode.cn/problems/number-of-valid-words-for-each-puzzle,202,0.47,hard
https://leetcode.cn/problems/maximum-number-of-ones,31,0.635,hard
https://leetcode.cn/problems/make-array-strictly-increasing,125,0.594,hard
https://leetcode.cn/problems/critical-connections-in-a-network,122,0.557,hard
https://leetcode.cn/problems/tournament-winners,110,0.508,hard
https://leetcode.cn/problems/minimum-time-to-build-blocks,32,0.473,hard
https://leetcode.cn/problems/sort-items-by-groups-respecting-dependencies,179,0.607,hard
https://leetcode.cn/problems/design-skiplist,265,0.679,hard
https://leetcode.cn/problems/minimum-moves-to-reach-target-with-rotations,183,0.642,hard
https://leetcode.cn/problems/valid-palindrome-iii,58,0.578,hard
https://leetcode.cn/problems/count-vowels-permutation,382,0.609,hard
https://leetcode.cn/problems/dice-roll-simulation,191,0.619,hard
https://leetcode.cn/problems/maximum-equal-frequency,303,0.436,hard
https://leetcode.cn/problems/report-contiguous-dates,159,0.522,hard
https://leetcode.cn/problems/divide-chocolate,104,0.594,hard
https://leetcode.cn/problems/maximum-profit-in-job-scheduling,394,0.578,hard
https://leetcode.cn/problems/tiling-a-rectangle-with-the-fewest-squares,122,0.635,hard
https://leetcode.cn/problems/palindrome-removal,62,0.503,hard
https://leetcode.cn/problems/check-if-it-is-a-good-array,154,0.709,hard
https://leetcode.cn/problems/maximum-score-words-formed-by-letters,249,0.798,hard
https://leetcode.cn/problems/handshakes-that-dont-cross,76,0.536,hard
https://leetcode.cn/problems/minimum-moves-to-move-a-box-to-their-target-location,160,0.54,hard
https://leetcode.cn/problems/number-of-ways-to-stay-in-the-same-place-after-some-steps,352,0.491,hard
https://leetcode.cn/problems/number-of-ships-in-a-rectangle,38,0.65,hard
https://leetcode.cn/problems/palindrome-partitioning-iii,102,0.628,hard
https://leetcode.cn/problems/minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix,108,0.689,hard
https://leetcode.cn/problems/minimum-falling-path-sum-ii,340,0.614,hard
https://leetcode.cn/problems/shortest-path-in-a-grid-with-obstacles-elimination,206,0.387,hard
https://leetcode.cn/problems/maximum-candies-you-can-get-from-boxes,129,0.594,hard
https://leetcode.cn/problems/number-of-paths-with-max-score,157,0.377,hard
https://leetcode.cn/problems/verbal-arithmetic-puzzle,75,0.351,hard
https://leetcode.cn/problems/minimum-insertion-steps-to-make-a-string-palindrome,290,0.697,hard
https://leetcode.cn/problems/distinct-echo-substrings,95,0.496,hard
https://leetcode.cn/problems/minimum-distance-to-type-a-word-using-two-fingers,82,0.614,hard
https://leetcode.cn/problems/minimum-number-of-taps-to-open-to-water-a-garden,265,0.54,hard
https://leetcode.cn/problems/reverse-subarray-to-maximize-array-value,85,0.573,hard
https://leetcode.cn/problems/minimum-difficulty-of-a-job-schedule,182,0.668,hard
https://leetcode.cn/problems/number-of-transactions-per-visit,90,0.447,hard
https://leetcode.cn/problems/jump-game-v,138,0.598,hard
https://leetcode.cn/problems/jump-game-iv,323,0.454,hard
https://leetcode.cn/problems/maximum-students-taking-exam,205,0.639,hard
https://leetcode.cn/problems/construct-target-array-with-multiple-sums,97,0.291,hard
https://leetcode.cn/problems/count-all-valid-pickup-and-delivery-options,128,0.589,hard
https://leetcode.cn/problems/largest-multiple-of-three,141,0.36,hard
https://leetcode.cn/problems/minimum-cost-to-make-at-least-one-valid-path-in-a-grid,160,0.606,hard
https://leetcode.cn/problems/get-the-second-most-recent-activity,90,0.617,hard
https://leetcode.cn/problems/maximum-sum-bst-in-binary-tree,417,0.481,hard
https://leetcode.cn/problems/frog-position-after-t-seconds,279,0.424,hard
https://leetcode.cn/problems/maximum-performance-of-a-team,135,0.359,hard
https://leetcode.cn/problems/total-sales-amount-by-year,111,0.573,hard
https://leetcode.cn/problems/pizza-with-3n-slices,119,0.644,hard
https://leetcode.cn/problems/longest-happy-prefix,239,0.449,hard
https://leetcode.cn/problems/find-all-good-strings,73,0.449,hard
https://leetcode.cn/problems/reducing-dishes,442,0.796,hard
https://leetcode.cn/problems/stone-game-iii,133,0.592,hard
https://leetcode.cn/problems/number-of-ways-to-paint-n-3-grid,169,0.579,hard
https://leetcode.cn/problems/find-the-quiet-students-in-all-exams,147,0.518,hard
https://leetcode.cn/problems/restore-the-array,89,0.423,hard
https://leetcode.cn/problems/build-array-where-you-can-find-the-maximum-exactly-k-comparisons,72,0.639,hard
https://leetcode.cn/problems/constrained-subsequence-sum,122,0.486,hard
https://leetcode.cn/problems/number-of-ways-to-wear-different-hats-to-each-other,76,0.521,hard
https://leetcode.cn/problems/find-the-kth-smallest-sum-of-a-matrix-with-sorted-rows,142,0.664,hard
https://leetcode.cn/problems/number-of-ways-of-cutting-a-pizza,165,0.617,hard
https://leetcode.cn/problems/form-largest-integer-with-digits-that-add-up-to-target,238,0.623,hard
https://leetcode.cn/problems/maximum-number-of-darts-inside-of-a-circular-dartboard,43,0.383,hard
https://leetcode.cn/problems/max-dot-product-of-two-subsequences,136,0.483,hard
https://leetcode.cn/problems/cherry-pickup-ii,118,0.625,hard
https://leetcode.cn/problems/probability-of-a-two-boxes-having-the-same-number-of-distinct-balls,74,0.62,hard
https://leetcode.cn/problems/paint-house-iii,198,0.662,hard
https://leetcode.cn/problems/allocate-mailboxes,101,0.629,hard
https://leetcode.cn/problems/sales-by-day-of-the-week,74,0.567,hard
https://leetcode.cn/problems/kth-ancestor-of-a-tree-node,164,0.461,hard
https://leetcode.cn/problems/find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree,156,0.661,hard
https://leetcode.cn/problems/parallel-courses-ii,107,0.515,hard
https://leetcode.cn/problems/max-value-of-equation,175,0.483,hard
https://leetcode.cn/problems/minimum-possible-integer-after-at-most-k-adjacent-swaps-on-digits,103,0.409,hard
https://leetcode.cn/problems/stone-game-iv,110,0.609,hard
https://leetcode.cn/problems/best-position-for-a-service-centre,75,0.351,hard
https://leetcode.cn/problems/move-sub-tree-of-n-ary-tree,19,0.534,hard
https://leetcode.cn/problems/maximum-number-of-non-overlapping-substrings,90,0.363,hard
https://leetcode.cn/problems/find-a-value-of-a-mysterious-function-closest-to-target,79,0.442,hard
https://leetcode.cn/problems/minimum-number-of-increments-on-subarrays-to-form-a-target-array,100,0.659,hard
https://leetcode.cn/problems/string-compression-ii,51,0.39,hard
https://leetcode.cn/problems/get-the-maximum-score,135,0.405,hard
https://leetcode.cn/problems/find-longest-awesome-substring,82,0.451,hard
https://leetcode.cn/problems/minimum-cost-to-cut-a-stick,120,0.575,hard
https://leetcode.cn/problems/the-most-similar-path-in-a-graph,25,0.674,hard
https://leetcode.cn/problems/minimum-number-of-days-to-eat-n-oranges,153,0.33,hard
https://leetcode.cn/problems/stone-game-v,81,0.398,hard
https://leetcode.cn/problems/minimum-number-of-days-to-disconnect-island,86,0.448,hard
https://leetcode.cn/problems/number-of-ways-to-reorder-array-to-get-same-bst,67,0.493,hard
https://leetcode.cn/problems/count-all-possible-routes,130,0.567,hard
https://leetcode.cn/problems/remove-max-number-of-edges-to-keep-graph-fully-traversable,332,0.621,hard
https://leetcode.cn/problems/check-if-string-is-transformable-with-substring-sort-operations,54,0.438,hard
https://leetcode.cn/problems/strange-printer-ii,71,0.644,hard
https://leetcode.cn/problems/minimum-cost-to-connect-two-groups-of-points,92,0.656,hard
https://leetcode.cn/problems/build-binary-expression-tree-from-infix-expression,34,0.664,hard
https://leetcode.cn/problems/maximum-number-of-achievable-transfer-requests,264,0.62,hard
https://leetcode.cn/problems/find-servers-that-handled-most-number-of-requests,205,0.484,hard
https://leetcode.cn/problems/maximum-number-of-visible-points,163,0.444,hard
https://leetcode.cn/problems/minimum-one-bit-operations-to-make-integers-zero,76,0.608,hard
https://leetcode.cn/problems/count-subtrees-with-max-distance-between-cities,104,0.789,hard
https://leetcode.cn/problems/fancy-sequence,120,0.18,hard
https://leetcode.cn/problems/graph-connectivity-with-threshold,67,0.428,hard
https://leetcode.cn/problems/rank-transform-of-a-matrix,98,0.572,hard
https://leetcode.cn/problems/hopper-company-queries-i,63,0.491,hard
https://leetcode.cn/problems/number-of-ways-to-form-a-target-string-given-a-dictionary,67,0.474,hard
https://leetcode.cn/problems/kth-smallest-instructions,81,0.489,hard
https://leetcode.cn/problems/hopper-company-queries-ii,41,0.408,hard
https://leetcode.cn/problems/create-sorted-array-through-instructions,102,0.499,hard
https://leetcode.cn/problems/hopper-company-queries-iii,40,0.637,hard
https://leetcode.cn/problems/distribute-repeating-integers,66,0.402,hard
https://leetcode.cn/problems/maximize-grid-happiness,72,0.645,hard
https://leetcode.cn/problems/minimum-initial-energy-to-finish-tasks,132,0.657,hard
https://leetcode.cn/problems/minimum-number-of-removals-to-make-mountain-array,171,0.517,hard
https://leetcode.cn/problems/minimize-deviation-in-array,76,0.457,hard
https://leetcode.cn/problems/minimum-incompatibility,115,0.587,hard
https://leetcode.cn/problems/delivering-boxes-from-storage-to-ports,100,0.584,hard
https://leetcode.cn/problems/maximum-height-by-stacking-cuboids,178,0.65,hard
https://leetcode.cn/problems/count-ways-to-distribute-candies,25,0.652,hard
https://leetcode.cn/problems/checking-existence-of-edge-length-limited-paths,167,0.648,hard
https://leetcode.cn/problems/minimum-adjacent-swaps-for-k-consecutive-ones,88,0.563,hard
https://leetcode.cn/problems/maximum-xor-with-an-element-from-array,179,0.512,hard
https://leetcode.cn/problems/minimum-operations-to-make-a-subsequence,204,0.5,hard
https://leetcode.cn/problems/sum-of-special-evenly-spaced-elements-in-array,17,0.592,hard
https://leetcode.cn/problems/number-of-ways-to-reconstruct-a-tree,96,0.689,hard
https://leetcode.cn/problems/find-minimum-time-to-finish-all-jobs,231,0.508,hard
https://leetcode.cn/problems/checking-existence-of-edge-length-limited-paths-ii,22,0.565,hard
https://leetcode.cn/problems/cat-and-mouse-ii,88,0.637,hard
https://leetcode.cn/problems/count-ways-to-make-array-with-product,51,0.527,hard
https://leetcode.cn/problems/building-boxes,135,0.64,hard
https://leetcode.cn/problems/palindrome-partitioning-iv,113,0.51,hard
https://leetcode.cn/problems/maximum-number-of-events-that-can-be-attended-ii,100,0.549,hard
https://leetcode.cn/problems/closest-subsequence-sum,94,0.465,hard
https://leetcode.cn/problems/minimum-degree-of-a-connected-trio-in-a-graph,129,0.558,hard
https://leetcode.cn/problems/tree-of-coprimes,50,0.405,hard
https://leetcode.cn/problems/find-the-subtasks-that-did-not-execute,79,0.775,hard
https://leetcode.cn/problems/maximum-score-from-performing-multiplication-operations,147,0.408,hard
https://leetcode.cn/problems/maximize-palindrome-length-from-subsequences,71,0.399,hard
https://leetcode.cn/problems/car-fleet-ii,71,0.496,hard
https://leetcode.cn/problems/count-pairs-of-nodes,88,0.546,hard
https://leetcode.cn/problems/make-the-xor-of-all-segments-equal-to-zero,67,0.642,hard
https://leetcode.cn/problems/maximize-the-beauty-of-the-garden,32,0.638,hard
https://leetcode.cn/problems/maximum-score-of-a-good-subarray,134,0.466,hard
https://leetcode.cn/problems/maximize-score-after-n-operations,166,0.656,hard
https://leetcode.cn/problems/count-pairs-with-xor-in-a-range,160,0.564,hard
https://leetcode.cn/problems/maximize-number-of-nice-divisors,65,0.292,hard
https://leetcode.cn/problems/maximum-number-of-groups-getting-fresh-donuts,94,0.532,hard
https://leetcode.cn/problems/number-of-different-subsequences-gcds,109,0.633,hard
https://leetcode.cn/problems/finding-mk-average,192,0.435,hard
https://leetcode.cn/problems/minimum-number-of-operations-to-make-string-sorted,31,0.53,hard
https://leetcode.cn/problems/find-xor-sum-of-all-pairs-bitwise-and,83,0.568,hard
https://leetcode.cn/problems/maximum-building-height,66,0.399,hard
https://leetcode.cn/problems/next-palindrome-using-same-digits,20,0.535,hard
https://leetcode.cn/problems/closest-room,82,0.407,hard
https://leetcode.cn/problems/minimum-interval-to-include-each-query,174,0.521,hard
https://leetcode.cn/problems/largest-color-value-in-a-directed-graph,68,0.494,hard
https://leetcode.cn/problems/sum-of-floored-pairs,67,0.347,hard
https://leetcode.cn/problems/number-of-ways-to-rearrange-sticks-with-k-sticks-visible,75,0.623,hard
https://leetcode.cn/problems/stone-game-viii,51,0.618,hard
https://leetcode.cn/problems/minimum-xor-sum-of-two-arrays,77,0.526,hard
https://leetcode.cn/problems/minimum-skips-to-arrive-at-meeting-on-time,40,0.417,hard
https://leetcode.cn/problems/minimum-space-wasted-from-packaging,67,0.304,hard
https://leetcode.cn/problems/page-recommendations-ii,37,0.385,hard
https://leetcode.cn/problems/minimum-cost-to-change-the-final-value-of-expression,39,0.512,hard
https://leetcode.cn/problems/the-earliest-and-latest-rounds-where-players-compete,50,0.465,hard
https://leetcode.cn/problems/design-movie-rental-system,86,0.243,hard
https://leetcode.cn/problems/count-ways-to-build-rooms-in-an-ant-colony,32,0.57,hard
https://leetcode.cn/problems/leetcodify-friends-recommendations,33,0.304,hard
https://leetcode.cn/problems/leetcodify-similar-friends,42,0.428,hard
https://leetcode.cn/problems/longest-common-subpath,51,0.27,hard
https://leetcode.cn/problems/erect-the-fence-ii,11,0.444,hard
https://leetcode.cn/problems/minimum-cost-to-reach-destination-in-time,88,0.46,hard
https://leetcode.cn/problems/painting-a-grid-with-three-different-colors,95,0.603,hard
https://leetcode.cn/problems/merge-bsts-to-create-single-bst,59,0.337,hard
https://leetcode.cn/problems/maximum-genetic-difference-query,56,0.417,hard
https://leetcode.cn/problems/number-of-visible-people-in-a-queue,249,0.686,hard
https://leetcode.cn/problems/delete-duplicate-folders-in-system,30,0.548,hard
https://leetcode.cn/problems/count-number-of-special-subsequences,62,0.532,hard
https://leetcode.cn/problems/minimum-time-for-k-virus-variants-to-spread,15,0.352,hard
https://leetcode.cn/problems/maximum-product-of-the-length-of-two-palindromic-substrings,37,0.329,hard
https://leetcode.cn/problems/find-the-longest-valid-obstacle-course-at-each-position,86,0.457,hard
https://leetcode.cn/problems/last-day-where-you-can-still-cross,75,0.51,hard
https://leetcode.cn/problems/first-and-last-call-on-the-same-day,52,0.424,hard
https://leetcode.cn/problems/number-of-ways-to-separate-numbers,29,0.311,hard
https://leetcode.cn/problems/find-array-given-subset-sums,28,0.492,hard
https://leetcode.cn/problems/number-of-unique-good-subsequences,43,0.51,hard
https://leetcode.cn/problems/the-number-of-good-subsets,190,0.561,hard
https://leetcode.cn/problems/gcd-sort-of-an-array,63,0.462,hard
https://leetcode.cn/problems/smallest-missing-genetic-value-in-each-subtree,115,0.595,hard
https://leetcode.cn/problems/the-number-of-seniors-and-juniors-to-join-the-company,41,0.434,hard
https://leetcode.cn/problems/subtree-removal-game-with-fibonacci-tree,11,0.505,hard
https://leetcode.cn/problems/minimum-number-of-operations-to-make-array-continuous,81,0.441,hard
https://leetcode.cn/problems/the-number-of-seniors-and-juniors-to-join-the-company-ii,49,0.614,hard
https://leetcode.cn/problems/longest-subsequence-repeated-k-times,31,0.553,hard
https://leetcode.cn/problems/the-score-of-students-solving-math-expression,47,0.383,hard
https://leetcode.cn/problems/maximum-number-of-ways-to-partition-an-array,66,0.311,hard
https://leetcode.cn/problems/smallest-k-length-subsequence-with-occurrences-of-a-letter,59,0.365,hard
https://leetcode.cn/problems/partition-array-into-two-arrays-to-minimize-sum-difference,77,0.353,hard
https://leetcode.cn/problems/kth-smallest-product-of-two-sorted-arrays,36,0.345,hard
https://leetcode.cn/problems/second-minimum-time-to-reach-destination,171,0.533,hard
https://leetcode.cn/problems/parallel-courses-iii,216,0.644,hard
https://leetcode.cn/problems/number-of-valid-move-combinations-on-chessboard,26,0.581,hard
https://leetcode.cn/problems/check-if-an-original-string-exists-given-two-encoded-strings,28,0.402,hard
https://leetcode.cn/problems/maximum-path-quality-of-a-graph,70,0.549,hard
https://leetcode.cn/problems/maximum-number-of-tasks-you-can-assign,52,0.312,hard
https://leetcode.cn/problems/process-restricted-friend-requests,91,0.517,hard
https://leetcode.cn/problems/sum-of-k-mirror-numbers,84,0.441,hard
https://leetcode.cn/problems/count-fertile-pyramids-in-a-land,59,0.636,hard
https://leetcode.cn/problems/find-all-people-with-secret,136,0.299,hard
https://leetcode.cn/problems/valid-arrangement-of-pairs,57,0.387,hard
https://leetcode.cn/problems/sequentially-ordinal-rank-tracker,91,0.559,hard
https://leetcode.cn/problems/maximum-fruits-harvested-after-at-most-k-steps,207,0.451,hard
https://leetcode.cn/problems/minimum-operations-to-make-the-array-k-increasing,100,0.357,hard
https://leetcode.cn/problems/abbreviating-the-product-of-a-range,29,0.301,hard
https://leetcode.cn/problems/build-the-equation,17,0.555,hard
https://leetcode.cn/problems/recover-the-original-array,71,0.426,hard
https://leetcode.cn/problems/minimum-operations-to-remove-adjacent-ones-in-matrix,8,0.533,hard
https://leetcode.cn/problems/maximum-employees-to-be-invited-to-a-meeting,117,0.529,hard
https://leetcode.cn/problems/stamping-the-grid,119,0.497,hard
https://leetcode.cn/problems/earliest-possible-day-of-full-bloom,155,0.723,hard
https://leetcode.cn/problems/maximum-running-time-of-n-computers,86,0.415,hard
https://leetcode.cn/problems/choose-numbers-from-two-arrays-in-range,14,0.535,hard
https://leetcode.cn/problems/number-of-ways-to-divide-a-long-corridor,95,0.427,hard
https://leetcode.cn/problems/maximum-good-people-based-on-statements,101,0.509,hard
https://leetcode.cn/problems/the-number-of-passengers-in-each-bus-ii,14,0.433,hard
https://leetcode.cn/problems/find-substring-with-given-hash-value,104,0.259,hard
https://leetcode.cn/problems/groups-of-strings,81,0.316,hard
https://leetcode.cn/problems/amount-of-new-area-painted-each-day,23,0.563,hard
